name,rating,review
,10,셀린시아마감독의섬세한시선이담겨서너무좋았다ㅠㅠ
,10,잔의통통한손이카메라에잡힐때마다귀여움에죽을뻔함두자매의매력아이의성장기
,10,로레건미카엘이건무슨상관이겠어
,10,숨고싶은숨기고싶은세상을만든어른중한사람으로서미안해
,9,와우그들의마음이이렇게나잘이해되다니
이장,,
,10,진짜이건찐영화네요연기력도다들넘좋으심
,10,대박적ㅋㅋㅋ재미있다는얘기는들었는데이정도일줄은몰랐음올해의영화를만난기분
,10,연기자들의탄탄한내공감독의유머가합쳐진리얼한오남매의이야기한국독립영화수준이많이높아진것같습니다온가족이함께가서보면좋을듯추천합니다
,10,좋은영화재미있게봅시다
,10,지난해무주영화제에서본영화정말잊지못할가족애와복잡한우리나라가부장제남아선호등등의복잡한삶이영화속에후회없을기억에남을영화
,8,상당히인상적이다가부장제에대한반항이라는다소식상한주제를비범하게만들었다배우들의빈틈없는연기가일품대립이아닌또다시가족이라는결론은묵직하다
,10,옹기종기모여있는장면이너무애틋하고좋다말이없어도뭘하지않아도그저그렇게옆에있기만해도좋지않은가가족이란게
,7,굴레굴레해도이만한굴레가있을까그럼에도버릴수없는이유이영화에있다리얼해서공감되는수작
,10,배우들의찐연기연출의섬세함좋습니다
,10,내용너무재미있어요추천합니다
인비저블 라이프,,
,10,먹먹하다누구에의해내삶이좌지우지되지않기를내자신으로살아가기를
,10,영화의마지막이조금아쉬었지만영화중간중간의장면들에서생각해볼수있는것들이많은영화입니다특히동생역을맡은배우가관계후거울앞에서남편과는대조적인얼굴을하고있었던부분은충격으로다가왔어요여러모로충격적이고많은것들을생각해볼수있게한좋은영화였어요
,10,좀비영화보다가이거보고힐링받았네요
,10,최근봤던여성서사중단연최고
,10,개봉전평론가평점이높아기대했던작품인데엄청충격적이고감동적입니다특히브라질의영상미가인상깊었네요굿
,9,격정적인역사의흐름속에서저들만의투쟁으로쟁취해냈던개개인의처절한삶그속에는좌절과분노도있었지만숭고한희생과사랑도있었다보이지않는삶을산모든그녀들그리고그들에게이영화를바칩니다
,10,애비xx랑남편xx죽여버리고싶ㅇㄷㅁ
,10,올해봤던영화중제일좋았음강추
,10,보는내내마치예술작품같은영상미에반했습니다브라질영화가대세라던데
,8,영화에선보여지지않은그들의삶을상상해본다말해주지않는감정을떠올려본다쉽사리연민하지않고손쉽게안도하지않는다그저나타난표정을바라본다보이지않는삶을바라보는건사실자신의마음을들여다보는일인지도모르겠다아니면자신의마음에닿기위해스스로를지탱하기위해누군가가필요한걸지도모르고더는볼수없더라도우린그누군갈기억하고또만나며살아간다보이지않는서로의삶을간직하며사랑한두사람처럼
전망 좋은 방,,
,8,키스신이굉장히로맨틱한영화스토리도산뜻하고아기자기하다
,8,이런게영화지
,9,책을읽는분위기네요
,9,세상에나이렇게아름다운명작을지금서야보다니장면하나하나한폭의멋진39그림39들을보는듯한느낌이다유난히인상적인키스씬들이아름다운풍경들과멋드러지게연출되었으며철없는귀족아가씨가이룩한정신적인성장도감동으로다가옴
,8,잔잔하고로맨틱하다ost와풍경의조화도굿
,8,이영화는한번만보면놓치기쉬운대사가많다대사를꼭꼭씹어먹고싶른영화
,8,전에는보지못한열정과자유가있는로맨스ㅋㅋ낡았다고새로운것이없는것이아니다명작은시대를통하는것게다가덤으로이제는관록의명배우들의과거까지감상가능하네ㅋㅋ
,9,배경음악헬레나의여리한얼굴이좋다감성충만영화
,8,잔잔한연애소설을읽는듯한두근거림과함께아름다운배경들이감성을자극했던영화예요피렌체에여행갔을때영화에서의전망을상상하며호텔방창턱에앉아보던기억도나네요오만과편견이나제인에어를감동깊게봤던분이라면강추
,10,누군가의전유물이되기전에사회의구속에서벗어나진실한사랑을얻게되는루시
#살아있다,,
,2,개연성진짜할말없음
,2,영화보다중간에나온적은처음저런좋은배우를가지고이따구영화를만들다니ㅜㅜ
,4,유아인그똑똑한배우가왜이런영화를택한건지좀의문이에요
,1,노잼
,1,요즘같은양질의영상들이유튜브에썩어나는세상에이런영화가영화관에나오네요최악입니다진짜ㅋㅋㅋㅋ시간과돈이썩어나고넘치는사람만보세요영화를보는것과동시에충격혼란당황슬픔분노를동시에느낄수있고예고편이랑본영화랑내용이다를것이없는영화도존재한다는걸처음깨달았네요정말영화가궁금하신분은예고편만보세요그게전부니까
,6,개연성이1도없던영화안씻고굶어도탱탱한피부탈색머리유아인은한달이지나도머리가그대로좀비들은선택적으로문다
,2,진짜좀개판이긴함ㅋㅋㅋ개연성도없고마지막헬기소음이얼마나큰데헬기등장씬도말이안됨헬기가아파트보다낮은고도로저공비행하다가거기서나오는건무슨007도아니고ㅋㅋㅋㅋ
,1,18기대졸라하구봤는데진짜벙찌네깡통도많이남았는데박신혜구사일생으로탈출해서갑자기총왜유아인주고쏘라고함개어이없음걍가만히앉아서방에서안전히굶어죽으면재미없응께주인공들은조나어이없게사방팔방에서오는좀비들물리치면서기어나옴좀비가옆에서가만히만있으면모르고지나가기도함어이없음마지막헬리콥터는무슨밑에서기어올라오냐진짜내용단순막장에구좀비분장세트만들고참본전뽑을수있을까박신혜는지겹다고만좀나와라끝
,1,유아인이나혼자산다에집자랑하러나왔겠냐말아먹을영화인거아니까그렇게라도홍보하러나온거지ㅋ
,2,영화끝나고생각나는건진라면과짜파게티뿐이다
베스트 오퍼,,
,10,올드먼이경찰서까지갔지만클레어를회상하며고발하지않은이유는이모든가짜극속에서그녀만큼은진품의면모이길바라는마음에서아닐까
,10,이렇게몰입도가높은영화는처음입니다최근몇년간본영화중에최고입니다정말거장의작품답습니다
,9,마지막에카페에서클레어를기다리는버질의모습은잊혀지지않을것같다
,8,오리지널을추구하던주인공이카피된사랑에빠졌지만그카피된사랑이본인에게는오리지널이되어버린
,10,감독믿고본영화스토리영상음악은말할것도없고제프리러쉬연기는갑오브갑
,10,먹먹하면서아름다운이야기에최고의음악들이영화의분위기를더욱고조시키네요
,10,여러분모태솔로가이렇게위험한겁니다
,10,초기에반전을예상했는데도영화보는내내소름이돋다못해전율이일었다이토록완벽하고가슴아픈반전은없을것이다무엇하나완벽하지않은것이없는영화
,10,최고의명작을만났을때의제시할수있는최고가는그전까지살아온인생이구나
,8,난여자가보캉송의숨겨진안드로이드라는반전을기대했는데
피아니스트의 전설,,
,10,잘못눌러서본영화인데잠깐보다가다봤다최고다이영화
,10,언제봐도명작이다너무나도절절하고엔딩크레딧까지모조리듣게만드는영화팀로스의눈빛이아직도잊혀지지않는다
,10,정말사랑스런작품이다작품속모든배우들이이렇게조화로울수가없다팀로스의떼묻지않은소년과같은그연기정말살아있는연기가뭔지너무도섬세하게보여준다
,9,최고의음악영화중의하나
,10,이영화학교음악시간에보여준영화음악관련최고의영화내가본피아노영화중최고의영화심지어말할수없는비밀에서의피아노배틀이약해보이기까지했던이영화의피아노배틀은매우인상적이였다
,10,이영화는킬링타임용으론부적절
,10,눈물흘렷다감동적이다꼭봐라두번봐라세번봐라볼때마다약간씩느낌이다르다한번보고10년뒤에한번더봐라감동을두번느낄거다
,10,배에서태어나세상을배로제한해놓고사는주인공어쩌면그유한함이그의삶을더욱빛나게할수있었기에영화가더감동적이었지않나가끔ost앨범을듣는데곡하나하나에에피소드가있어서듣는내내영화내용이머릿속에그려지는
,10,팀로스의연기와엔리오모니꼬레의음악이만나최고의영화를만들어냈습니다마지막에결국눈물이날수밖에없었던영화입니다
,10,말이필요한가
라라랜드,,
,9,그래도우리잘해냈지라고말하는듯한마지막눈빛교환이잊혀지질않는다
,9,와그냥감탄밖엔안나온다영상미며음악이며조폭건달검사신파좋아하고실험을꺼리는한국의기성영화인들반성해라이제겨우두편만든신인감독이이정도다
,7,처음들을때는몰랐다이음악이슬퍼질거란걸
,10,꿈과사랑우리는항상성공인지실패인지평가만해왔다하지만라라랜드는말해준다봐꿈과사랑그흔들리는파도가얼마나아름다운지
,9,마지막회상신에서처음과달리키스신으로스토리시작될때진짜소리지를뻔
,10,내일죽으면오늘보러갈만한영화
,10,마지막10분동안휘몰아치는감정의소용돌이에결국눈물이흐르게만드는마법같은영화노트북때에도그렇고라이언고슬링은이런역할에도가튼것같다
,10,연인들을위한영화가아니다여성관객들을위한영화도아니다이영화는꿈꾸는모든이들을위한영화인생을논하는영화
,10,운행종료한놀이공원에노래가계속나오는것같다
,10,재즈가이토록설레고이렇게슬프다니라라랜드는슬픔과환희의설레임이다
찬실이는 복도 많지,,
,10,돈되는영화가아니라볼만한영화가잘되야한다
,10,코로나로일도끊기고결혼도안한30대중반의여자가이영화로위로받고갑니다진솔하지만빵빵터져요
,10,너무나사랑스러운영화ㅠㅠ강말금님의맑고상쾌한연기꼭보고오셔유
,9,꿈과일에청춘을바친이들에게공감이될영화예고편을보고희망을주지않을까극장을찾았다피식피식웃다찬실이가울때따라울었다청춘을바친쓸쓸한이들만이알수있는슬픔2020년3월5일찬실이에게장국영이나타났다면내게는찬실이가나타났다그리고함께울고함께위로해줬다지금꿈으로힘든이들이있다면꼭이영화를관람하시길추천한다내생에있어이영화는절대잊지못할것같다감독님배우님스태프님모두수고하셨습니다코로나에힘드실텐데제감상평이위로가되었으면좋겠습니다고맙습니다
,10,그렇지영화는이런거지돈많이들어간다고유명배우많이나온다구미장센에돈많이쓴다고CG장면많다고좋은영화가아니다잔잔하지만많은사람이공감할수있고본인도모르는사이주인공을마음으로응원하고이유는모르겠지만나의눈시울은뜨거워지고영화를보고나와나자신의요즘자세를반성하며다시열심히살아야지하는다짐을스스로하게만든영화39찬실이는복도많지39김초희감독님감사합니다이어려운코로나시기에이런영화를만나게해주셔서찬실이도저도2020년에복많이받았으면합니다
,8,난내가하고싶은것만해대신애써서해그래서오늘은코로나를무릅쓰고찬실이를보고왔습니다ㅎ
,10,신선함과유치하지않은위트메세지까지모두잡는영화
,10,복많은찬실이보고나면나도덩달아복이많아지는느낌이다많은사람들이봤으면
,10,오스야스지로랑크리스토퍼놀란이랑장국영이나오는데어떻게안봐요
,10,마음에위로를주고즐거움도남겨주는영화우리존재화이팅
타오르는 여인의 초상,,
,10,뒤돌아보라고했을때나도모르게속이미어왔다
,10,2020년최고의영화
,10,이영화에소피가있어서정말좋았어요그이후에소피는어떻게살았을지궁금했어요
,10,예술과사랑을동등한시선으로표현한영화가또있을까모든장면이소중하고완벽하다
,10,내가로맨스를싫어하는게아니었구나
,10,당신을그리러왔어요
,10,여운이긴명작아직도비발디의사계여름3악장이귓가에맴돌고전율이가시지가않는다칸각본상을수상한셀린시아마감독은연출력도어마무시하다카메라의구도나기법이단하나도거슬리지않고어느장면에서정지를눌러도명화처럼예술작품이될수있다고느낀다불과물자연경관도이영화의예술성에톡톡히기여한다아델에넬과노에미메를랑의시선으로촘촘히짜여있어서몇번을봐도새로운구석이보인다첫번째에는대사에집중두번째에는표정세번째에는눈시선네번째엔디테일프랑스영화여서거의모든영화제에서하필이면기생충과외국어영화상을두고맞붙고있는데어느쪽을응원해야할지모르겠다마지막으로이영화는모든여성들이기다려온여성서사작품이다아름다워서미쳐버릴수도있는영화라고확신한다
,8,파괴적인결말이아니라서좋았다살아있으면기억할수있으면된거다그럴수있다면슬프지만은않다
,10,이렇게포르노스럽지않고독립적인시선으로여성을레즈비언을그려낸영화는처음인것같다상영관이더늘어서많은사람들이봤으면좋겠다
,9,소위퀴어무비로서도완성도가좋지만사적영역여성간의금지된사랑으로써당대의거시적이고역사적인맥락평등을추구한18세기프랑스혁명과익히알려진그리스신화로표상되는사랑의불멸성및초시간성까지담아냈다는데이영화의훌륭함이있는것같습니다연출과영상미배우들의연기력등거의모든요소가뛰어나지만가장압도적인면은감독이이주제의식을많은관객들을전율시킨보편성을획득하도록어떻게엮어냈는지라생각합니다퀴어무비나여성영화라는범주에서만평가된다면유감스러울천의무봉에가까운영화
야구소녀,,
,10,두산뭐하냐유희관보다구속빠른데영입안하네
,10,보는내내주수인을응원하게된다그누구도아닌나를넘어서기위한한사람의제대로된도전
,10,모두가안된다고할때자신의꿈을향해달려가는직구
,10,자라나는모든여자아이들이봤으면좋겠습니다너희에게한계란없어
,10,끝날때까지끝난게아니다주수인을응원하는동시에나까지성장하는기분
,8,성별을넘어서프로야구선수를향해가는주수인의여정
,10,나정말궁금한게그냥여자가주인공이면페미영화임도대체뭐가문제인데이러는거지여자는주인공하면안됨
,10,그무엇이든성별이장단점이될수없다는당연한것을다시한번깨우쳐주는영화최고의영화
,10,꿈을향해노력해본사람좌절해본사람모두를위한영화함께파이팅외쳐주는기분이드는영화였다
,10,영화속주수인은차분한듯보이지만강했다누가뭐라해도자신의길은자신이택하는굳센주수인
이태원,,
,10,무심코지나쳤던공간과시간들에대해생각해보게되었음
,10,내가모르는이태원내가아는이태원그속에서살아온모르는사람의삶이라는것이흥미로웠던영화
,10,차분하게이끌어간연출이좋았습니다이태원의맨얼굴을존중하는태도로볼수있었습니다
,10,그들의삶과인생이쌓아올린앞으로도계속쌓아올라갈이태원의모습을직접들을수있어좋았다
,10,감독님다른다큐자이제댄스타임이랑시국페미도재미있게봤었는데이번작품도좋았어요기지촌성매매여성혹은그주변의여성들의현재이야기를그공간을중심으로풀어나간점이재미있었어요앞으로도좋은작품들기대해요
,10,너무많은생각이드는영화였습니다이태원에대해더알게되었고영화에출연하신배우님들의인생을다알진못해도공감가는말들이많아서좋았습니다개인적으로얼마안남은2019년에본영화들중제일좋았습니다
,10,우리가꼭알아야할이태원의이야기생생한삶의이야기가깊이와닿는다
,10,이게다큐지소리가저절로나오는생생한삶의이야기
,10,다큐가이렇게재밌을수있다니벌새감독이추천해서봤는데대만족
,8,이태원의밤거리대신낮거리를조명하다
팡파레,,
,10,정말신선한오컬트인듯배우들개개인의연기도좋고특히청부살인업자는진짜컨셉도신선하고연기도신선함
,10,중간부터나오는비니쓴백선생역할하신분이가장강하게남음궁금해서검색해봤는데챔피언에서길을잃었던건달이었다닠ㅋㅋㅋ
,10,몰입감최고연출최고이런장르영화너무좋다
,9,돈없는타란티노배우들이거의다현직감독들이야ㅋㅋㅋ
,10,어둡고처절한분위기속에서누군가에게는즐거운축제마냥계속해서울리는팡파레배우들의개성있는캐릭터와연기가좋았습니다
,10,무서운장면에서유쾌한음악이나오는게신선하고좋았고요보면서대학로연극을보고있는듯한느낌도들었어요재미있었어요
,9,임화영의존재가팡파레살다살다이렇게신선한영화를보는날이올줄은또볼수있는기회를주면또볼의사는당연히오케이올해베스트
,8,한국에서보기힘든힘뺀장르물요즘같이푹푹찌는여름가볍게즐기기에좋았음
,9,늘예산대비고퀄영화선보여주는감독고작4500만원에이런영화를만들었다는거자체로도놀라는데음악조명미술연기욕은좀줄었으면좋았을듯다좋음이것들을조화롭게잘섞은건단연연출가의역량이다상업영화제작사투자자들은뻘짓말고이런감독한테투자해라7번방의선물이딴거말고
,10,음악과영상이잘어울어진기억에남을영화
카메라를 멈추면 안 돼!,,
,9,넌리허설때부터잔소리가뭐그렇게많아
,10,인터넷평점보고찾아간허름한맛집같은영화였습니다처음엔잘못왔나꽝이었나싶지만가게에서나올때는어느샌가그맛에반해자신도남에게추천하고있는맛집과도같은영화입니다절대로화려하진않지만재밌는영화였습니다
,10,한국코메디영화들반성하자
,10,오프닝만참으면웃음폭탄이퐁
,10,외쳐퐁0
,10,이영화는미쳤다고봐야지
,10,일본의기발함천재성이게왜다른아사아영화가아니고일본영화였어나하는지를보여주는작품초반실제의37분원테이크의노고에박수를
,10,영화속의영화감독의뛰어나고기발한연출재미있게봤어요공포아니고코믹실컷웃었어요
,10,후이번년도통틀어굉장한대작을만났습니다센스터짐폭팔영화입니다
,9,열정과디테일은대자본이두렵지않다
너와 파도를 탈 수 있다면,,
,9,새로운파도는언제나와그러니까힘들고지쳐서표류하게되더라도반드시다시멋지게파도를타며나아가자
,10,최근일본애니메이션에서성장을논하는방식이정형화되고있다고느끼는일이많았는데이영화는되게신선했어요힘들었던일을완전히극복한것도아니고맨마지막에흘러나오는크리스마스메세지는정말주인공히나코가미나토의일에많은영향을받긴했지만크게보면미나토도하나의파도고히나코는또다음파도가오면타이밍맞춰서잘나아가겠구나싶었어요생동감넘치는판타지인데도계속울면서봤네요ㅜㅜ
,9,가볍게보러갔다가거의오열하고왔어요ㅠㅠ
,9,여름에무조건한번은생각날작품과ost미나토히나코둘다행복했으면
,10,나도죽은친구와만날수있다면
,8,히나코의우는모습을보여주지않은이유
,10,영화보고나와서바로오므라이스먹었습니다특별한날에는오므라이스니깐요
,10,달달한로맨스와뛰어난영상미하지만노래나올때마다손발이오글거리는건어쩔수없나봅니다
,10,역시일본애니는다재밌어요
,10,잔잔한스토리에화려한영상미에좋은음악까지너무좋았어요
원 데이,,
,10,세월을거슬러올라간마지막장면이가슴시리게하네요
,10,엠마는덱스터를사람답게해주고덱스터는엠마를행복하게했다
,9,순수한한여자가한남자를사람만들고남자가사람되면여자는떠나가는진부하지만추억으로덮기엔후회가큰그래서슬픈사랑이야기연기와영상미가좋아서몰입도가높다
,10,진짜해피엔딩만남았다고생각하는데한방먹임
,8,개인적인입장에서봤을때엠마의일반통행인사랑이아니었다는게내입장덱스터는언제나엠마를사랑한다고느껴졌던영화
,10,진짜덱스터가방황했던시간들을보면서도왠지덱스의진짜마음은엠마에게가있는것같다고느꼈는데마지막시간을거슬렀던장면을보면서진짜처음부터서로좋아하고있었구나새드로안끝났으면더좋았을듯ㅠㅠ
,10,남자는기댈여자를찾나보다그런데멀리있지않다고지금당신옆에있는그녀에게사랑하고기대세요
,10,나에겐가장의미있는영화평가하고자시고할것없이완벽하다
,9,영화를단순히영화로보기에아름답고짠하다처음부터좋은친구보단연인이었다
,9,20년간고생하는엠마자매품500일간고생하는톰
트랜짓,,
,9,2차세계대전이라는시대적배경과현대적인공간적배경의부조화남자주인공의심리를차분히따라가게됩니다주인공들의대사영화내용을자꾸곱씹어보게되더라구요오랜만에만나는매우독창적인영화라고생각합니다
,8,선생님여기가지옥이에요
,7,이거보고싶은데하는영화관이없는데어케봄반도보기시른데ㅡㅡ
,8,실낱같은희망에서잠식하는절망으로
,8,문학에서영화로영화에서삶으로의트랜짓
,10,시대가어디쯤인지알쏭달쏭했지만인간의다양한감정을다루는영화였네요또한시대를초월한난민문제에대한문제의식을제시한영화였습니다
,8,재밌는데사람들이안볼듯함떠나지도못하고떠날려고도않는사람들불안을안고지금을살아가는게고작인사람들무엇을선택하지않는것이최고의선택인사람들
,7,영화상영10분후입장해서봤는데덕분에더혼동스러웠음좋았습니다
,10,인간의사랑과아이덴티티를녹여낸시간에관한기록
,8,작품자봄
나의 노래는 멀리멀리,,
,10,느린기타리스트지희양이변하는모습을보면서따뜻하고한편으로반성도하게됐던힐링영화였습니다엄마의뒷모습좋았어요
,10,기준이라는틀에서약간벗어나면장애라는이름을붙이는현실에대하여한번쯤생각해보았습니다영화보는동안울컥울컥했어요너무너무감독적이였습니다많은사람들에게사랑받는영화가되길바래요
,10,진짜넘넘감동입니다
,10,보고나서한참동안여운이느껴졌던영화입니다많은사람들이볼수있도록상영관이많아지길하는바람입니다ㅠㅠ
,10,다큐멘터리만의현장감이느껴집니다감동적이네요
,10,장애인이아니라한음악인의이야기입니다그러나그럼에도블구하고장애인의노력과희망이돋보였습니다
,10,기타리스트김지희님의성장스토리와청아한기타소리와가슴뭉클한가족애를볼수있는영화강추입니다
,10,느리지만천천히내마음에스며들어심금을울리는영화ㅠㅠ
,10,여운이이글을쓰는아직까지도남아있네요오랜만에만난힐링영화
,10,잔잔한힐링영화가족영화이기도성장영화이기도장애영화이기도하다연출과영상미가뛰어납니다티켓값이아깝지않아요강추
어게인,,
,8,색다른장르의영화를접했다뮤지컬영화OST의목소리도너무나매력적이다생각보다많은매력이있는영화인거같다
,10,생소할수는있지만뒤로기억이많이남는영화였어요
,10,기대안하고봤는데의외로좋았음
,10,현재와과거그리고현실과환상을잘버무린작품이었습니다전편에깔린주인공의좌절불안내적갈등그리고마지막희망까지감정이잘표현되어극적긴장감이이어졌다고생각합니다
,10,독특한뮤지컬영화의태동심지어감동스럽기까지하다
,10,뮤지컬영화라갑자기튀어나오는노래에당황했지만보다보니익숙해지고노래도좋고특히주연은물론앙상블배우의춤과연기력까지더해지는흥미있는영상이었습니다주연배우가노래할때면어떤이유에서인지나도모르게툭툭눈물이흘러서깜짝놀랬습니다ㅋㅋ저예산영화라는데엄청난시도를하신듯하여칭찬드립니다잘봤습니다
,10,오랫만에마음이따뜻한영화를봤습니다힘든시간을이겨내는주인공의모습이굉장히마음에남네요앙상블의반전매력넘좋았어요
,10,연극적요소와뮤지컬울병행한주도적인삶울살어가는여성의새로운사작Ontheroad
,9,약간의기대를가지고보러갔는데혼자있어서티비보는마냥껄껄웃고엉엉울다낄낄웃고감동받아나왔어요한국뮤지컬영화는처음봤는데정말만족했어요정말감사합니다
,8,음악영화다보니음악에집중하게되었는데요먼저인트로에나온노래가너무좋았습니다그런데배우분들노래는너무좋은데다만반주가별로였고뜬금없는안무도요식당씬에서굳이안무하시는분들이나오셔서조금오글거린다할까요ㅎ그리고잔잔히반주가들어왔음좋겠는데39나이제노래한다39라는느낌이들어서흐름이좀끊기는느낌이었구요스토리랑배우분들특히어머니역할하신분이랑작가역할하신분연기랑목소리가너무좋았어요그리고제일아쉬웠던부분은마지막기생이었다면시대생각해서국악풍의잔잔한음악도좋았을거같은데기생역할배우분노래목소리도너무밝아서감동이좀반감되었어요ㅠㅠ그래도좀처럼볼수없는장르라괜찮게봤습니다더좋은작품으로다시감독님배우분들뵀으면하네요
매치 포인트,,
,9,일단배드신이이따구인거에대해실망을좀했다영화자체는처음부터끝까지긴장의연속이다웃긴게크리스가쓰레기인게당연한데영화를보는은연중에갑자기크리스가혹시걸리지않을까노심초사하게된다는거다
,9,스칼렛요한슨존나이쁨
,8,초반에크리스가읽던죄와벌이영화를관통하는키워드였군우디알렌식비틀기는언제봐도즐겁다적재적소에흘러나오는오페라도역시나좋았다그리고스칼렛요한슨의미모는눈부셨다
,8,남자주인공이정말소름끼치게쓰레기다
,6,불쌍한노라욕망의대상일뿐누구에게도사랑받지못했어
,8,인과응보를여지없이무너뜨리고운의중요함을보여준영화
,8,스칼렛요한슨의미모는이대가절정이었나보다너무아름다워서나여잔데도첫등장때조나단이랑같은표정이었음크리스를관찰하는듯한영화의시선이관객으로하여금긴장을놓을수없게한다
,8,억수로운좋은천하의OO놈요한슨1
,8,긴여운은아니지만재밌는영화반지가물속에빠졌다면어떻게됐을까나
,10,정말딱매치포인트수작인것이틀림없고대단함
1942: 언노운 배틀,,
,9,헐리우드관점이아닌러시아의시각에서본2차세계대전영화라흥미롭다선전영화느낌도없고전쟁속의러시아민중의고뇌와정치감찰을쉴세없이받아야하는어려움이새롭게다가온다독소전쟁의참상을적나라하게느낄수있다
,10,OOO기강철비2때문에망한영화하강철비보다100만배낫다이런영화가롯데타워에서도하루1회상영하더라ㅋㅋ개같은스크린쿼터제
,9,몰입도가상당함길게늘어뜨려서쓰고일점남기신분은본인이집중을못하신듯최근나온작품중가장훌륭함전쟁영화좋아하면보면후회절대안함
,5,88hh야너는평론가한줄평배끼고당당하냐ㅋㅋㅋ
,10,꼭한번봐야하는영화
,10,간만에영화같은영화본기분전쟁영화특유의박진가과액션씬전부좋았다한국영화처럼신파가득한느낌이랑완전달라서좋았음
,8,뭐어쩔수없는결과이긴하지만끝마무리가좀아쉽긴함그러나충분히재밌게볼작품임
,8,전쟁앞에서대부분의것들이무의미해지네요러시아어와독일어를같이들을수있어서좋았어요
,9,전쟁터에서깨닫게되는공산주의의모순그리고감시사회의무서움그럼에도조국을사랑하여참전한진정한러시아남자들을존경합니다
,7,전쟁액션리얼해서좋았고재밌게보았다
작은 빛,,
,10,한국영화가산업화되어잃어버린무언가를이영화는복원하였다놓칠수없는독립영화의발견
,10,가족들은어떻게살아왔을지생각해볼수있게해주네요
,8,평론가평점이이상하게높은게이상해서별기대없이관람했는데꽤흥미롭게봤습니다건조하리만큼담담한연출과는달리세심세밀한시선과고집스런똑심이무척인상적입니다앞으로가더기대되는감독이네요
,10,먹구름사이에들어온작은빛
,8,봉준호감독님이언급한마틴스콜세지감독님의말39가장개인적인것이가장창의적이다39이말에가장부합하는영화이런스타일이야기연기촬영시도해서찍고완성해서개봉하는그순간까지모두류의영화가진정한국영화의긍정적인미래다앞으로10년20년미래가궁금하고기대되는감독배우분들그기대감을충족하기위해선많은지원과관심이있어야하는건당연당장우리관객부터일부러찾아가서보고알리고좋으면좋다싫으면싫다반응보이고또기대하고해야지하는의지를새삼다시일깨우는
,8,좋은영화잘봤습니다감내하기힘든아픔도가족이있기에극복할수있다는것기억하기위해찍은것이기억을소생하는것이삶을소생하는것이되는과정을보여주는것같습니다
,10,큰빛
,10,영화를보고나서집에돌아가는어두운골목길에서가족에대해생각했습니다
,10,어릴때가족들생각이너무잘봤습니다
,10,기대안하고봤다가눈물흘리며나왔습니다20대감독님의연출력이보통이아니네요앞으로가기대되는분입니다배우들도어쩜저리딱맞게캐스팅했는지최고에요
나는보리,,
,10,다름에관한또다른시각이너무좋았다따뜻한온기를전하는영화가계속해서많이나왔으면좋겠습니다보리야응원해
,10,오랜만에힐링한기분입니다영화가그냥힐링이에요
,10,보는내내흐뭇하게웃음짓게하는가슴따뜻하고마음이평온해지는영화였다정감가는시골마을에서열한살소녀의시선으로보는가족과주변의모습이훈훈하게이어지며재미있게봤다
,10,보리의표정연기에두손두발다들었네요어린나이에감정표현이정말좋은연기보여줘서고마워요그리고정말행복하고따뜻한영화였습니다고맙습니다
,10,따뜻하고힐링되는영화였다보리가어린나이임에도품고있는슬픔이담담하게전해져서자칫우울해질수도있는영화가잔잔하고감동일수있었다보리를연기해준아송배우님이보리를너무잘표현해주신덕분인것같다
,9,청각장애가족들사이에서혼자가된묘한기분이싫어소리를잃고싶어하던주인공보리의성장스토리ㅡ우연한계기로소리를잃어버린상황을연기하던중가족들의고충을피부로느끼며소리를들을수있든없든관계없이그자체로소중하단부모의반복된워딩으로여름날늘어지듯자고함께식사하고빨래를너는지극히일상적이고평온해보이는연출연기로오롯이담아내고있다
,10,영화제에서두번보고가족과보려고개봉을손꼽아기다렸다세번째보는영화임에도도입5분과마지막엔딩크레딧에서밀려오는감동은여전했다극장밖푸른하늘을보니영화OST를들으며주문진으로가보고싶다하나부터열까지모두있을까둑보리흰구름푸른하늘친구은정이따뜻한이웃들주문진맑은바다자장면짬뽕탕수육아빠엄마남동생정우이모든걸담은기타선율보리가걷던길을걸으며나도보리라
,10,장애를극복해야할것으로치부하지않는영화이런영화가바로좋은영화인것같아요재밌게잘봤습니다
,10,bgm으로흘러나오는피아노선율이영화에잘녹아들고주문진바다도너무아름다워요따듯한영화
,9,나는보리당신도이영화를꼭보리
인셉션,,
,10,집에가기가장어려운영화
,9,SF로서는매트릭스1편이후처음으로대중과평단의지지를모두얻어낸작품이라고생각한다마지막에팽이가돌땐나도돌아갈지경
,10,메멘토를보고이야이작품이21세기최고작이다gt배트맨비긴즈를보고이야이작품이21세기최고작이다gt다크나이트를보고이야이작품이21세기최고작이다gt인셉션을보고이야이작품이21세기최고작이다끝없는데자뷰를일으키는놀란감독
,10,몇번을봐도질리지않는최고의영화
,10,5번정도봤는데드디어이해가간다이걸한번에이해한사람은진짜천재이고무엇보다도이런영화를만든놀란이정말대단하다경의를표한다진심으로내인생에있어서최고의영화이다이보다더대작은지금까지본적이없다
,10,평점1점주는사람들은머리가나빠서이해를못한사람들이다
,10,영화관에서봤었던게자랑
,10,개꿀잼뛰어난영상빈틈없는설정명배우명감독완벽한ost최고
,10,다이해했다고착각하지들마라이건캐면캘수록새로운게나오는노다지광산같은영화여다섯번이고열번이고계속볼수록보지못했고이해하지못했던것들이하나씩계속나타난다
,10,씨네21박평식아자씨가8점주면말다한거다얘들아ㅋㄱㅋㄱㅋㄱㅋㄱㅋㅋㅋ
